"experiment","jobId","nodes","procs","sample","problemSize","rank","ioTime","setupTime","computeTime","mpiTime","totalTime"
"baseline","1445540","4","64","4","2048","2","0.0","0.974177","0.884675","0.879993","1.858857"
"baseline","1445540","4","64","4","2048","1","0.0","0.973934","0.885312","0.882284","1.859251"
"baseline","1445540","4","64","4","2048","0","0.831125","0.160663","0.858141","0.856503","1.861994"
"baseline","1445540","4","64","5","4096","63","0.0","3.542251","1.081905","0.620064","4.624159"
"baseline","1445540","4","64","5","4096","62","0.0","3.540886","1.083487","0.619501","4.624379"
"baseline","1445540","4","64","5","4096","61","0.0","3.539567","1.085021","0.622686","4.624597"
"baseline","1445540","4","64","5","4096","60","0.0","3.538203","1.086665","0.620455","4.624871"
"baseline","1445540","4","64","5","4096","59","0.0","3.536824","1.088303","0.622311","4.625136"
"baseline","1445540","4","64","5","4096","58","0.0","3.535508","1.089892","0.625772","4.625408"
"baseline","1445540","4","64","5","4096","57","0.0","3.534104","1.091587","0.62884","4.625698"
"baseline","1445540","4","64","5","4096","56","0.0","3.532746","1.09326","0.634431","4.626016"
"baseline","1445540","4","64","5","4096","55","0.0","3.531358","1.094913","0.636924","4.626276"
"baseline","1445540","4","64","5","4096","54","0.0","3.530004","1.096539","0.637956","4.626547"
"baseline","1445540","4","64","5","4096","53","0.0","3.528604","1.098219","0.628592","4.62683"
"baseline","1445540","4","64","5","4096","52","0.0","3.527239","1.099916","0.64445","4.627158"
"baseline","1445540","4","64","5","4096","51","0.0","3.52587","1.101646","0.648997","4.627524"
"baseline","1445540","4","64","5","4096","50","0.0","3.524463","1.103395","0.652684","4.627861"
"baseline","1445540","4","64","5","4096","49","0.0","3.523121","1.105145","0.658083","4.628269"
"baseline","1445540","4","64","5","4096","48","0.0","3.52176","1.106926","0.651166","4.628692"
"baseline","1445540","4","64","5","4096","47","0.0","3.520461","1.108888","0.673212","4.629355"
"baseline","1445540","4","64","5","4096","46","0.0","3.519063","1.11075","0.676895","4.629819"
"baseline","1445540","4","64","5","4096","45","0.0","3.517682","1.112618","0.681892","4.630306"
"baseline","1445540","4","64","5","4096","44","0.0","3.516284","1.114547","0.68594","4.630834"
"baseline","1445540","4","64","5","4096","43","0.0","3.514889","1.116474","0.692435","4.631367"
"baseline","1445540","4","64","5","4096","42","0.0","3.51351","1.118393","0.699402","4.631905"
"baseline","1445540","4","64","5","4096","41","0.0","3.512086","1.120349","0.704134","4.632438"
"baseline","1445540","4","64","5","4096","40","0.0","3.510704","1.122314","0.716482","4.633021"
"baseline","1445540","4","64","5","4096","39","0.0","3.509312","1.1243","0.721761","4.633616"
"baseline","1445540","4","64","5","4096","38","0.0","3.507952","1.126255","0.726818","4.63421"
"baseline","1445540","4","64","5","4096","37","0.0","3.506564","1.128244","0.733868","4.634811"
"baseline","1445540","4","64","5","4096","36","0.0","3.505173","1.130256","0.740309","4.635433"
"baseline","1445540","4","64","5","4096","35","0.0","3.503776","1.132295","0.748863","4.636075"
"baseline","1445540","4","64","5","4096","34","0.0","3.502385","1.134326","0.757947","4.636715"
"baseline","1445540","4","64","5","4096","33","0.0","3.501009","1.136337","0.766749","4.637349"
"baseline","1445540","4","64","5","4096","32","0.0","3.499615","1.138393","0.764511","4.63801"
"baseline","1445540","4","64","5","4096","31","0.0","3.498249","1.140548","0.786156","4.638803"
"baseline","1445540","4","64","5","4096","30","0.0","3.496846","1.142673","0.794069","4.639526"
"baseline","1445540","4","64","5","4096","29","0.0","3.495501","1.144766","0.803833","4.640272"
"baseline","1445540","4","64","5","4096","28","0.0","3.494097","1.146961","0.813568","4.641064"
"baseline","1445540","4","64","5","4096","27","0.0","3.492698","1.149164","0.823471","4.641867"
"baseline","1445540","4","64","5","4096","26","0.0","3.491324","1.151351","0.83468","4.642679"
"baseline","1445540","4","64","5","4096","25","0.0","3.489941","1.153532","0.847057","4.643475"
"baseline","1445540","4","64","5","4096","24","0.0","3.488585","1.155733","0.857934","4.644321"
"baseline","1445540","4","64","5","4096","23","0.0","3.487146","1.157948","0.864199","4.645099"
"baseline","1445540","4","64","5","4096","22","0.0","3.485748","1.160118","0.874808","4.645869"
"baseline","1445540","4","64","5","4096","21","0.0","3.484337","1.162323","0.886395","4.646663"
"baseline","1445540","4","64","5","4096","20","0.0","3.482926","1.164538","0.897923","4.64747"
"baseline","1445540","4","64","5","4096","19","0.0","3.481516","1.166768","0.911243","4.648287"
"baseline","1445540","4","64","5","4096","18","0.0","3.480098","1.169012","0.913864","4.649114"
"baseline","1445540","4","64","5","4096","17","0.0","3.478688","1.17124","0.935322","4.649932"
"baseline","1445540","4","64","5","4096","16","0.0","3.477266","1.173504","0.945367","4.650774"
"baseline","1445540","4","64","5","4096","15","0.0","3.475741","1.175973","0.971956","4.651718"
"baseline","1445540","4","64","5","4096","14","0.0","3.475061","1.177666","0.970074","4.65273"
"baseline","1445540","4","64","5","4096","13","0.0","3.474381","1.179355","0.996527","4.653742"
"baseline","1445540","4","64","5","4096","12","0.0","3.473692","1.181074","1.009368","4.654772"
"baseline","1445540","4","64","5","4096","11","0.0","3.47303","1.182811","1.023302","4.655846"
"baseline","1445540","4","64","5","4096","10","0.0","3.472356","1.184497","1.03791","4.656857"
"baseline","1445540","4","64","5","4096","9","0.0","3.471723","1.186155","1.052076","4.657881"
"baseline","1445540","4","64","5","4096","8","0.0","3.471149","1.187798","1.066502","4.65895"
"baseline","1445540","4","64","5","4096","7","0.0","3.470568","1.18948","1.084033","4.660052"
"baseline","1445540","4","64","5","4096","6","0.0","3.469929","1.191244","1.098305","4.661178"
"baseline","1445540","4","64","5","4096","5","0.0","3.469294","1.193014","1.113197","4.662311"
"baseline","1445540","4","64","5","4096","4","0.0","3.468647","1.194804","1.128245","4.663457"
"baseline","1445540","4","64","5","4096","3","0.0","3.467988","1.196628","1.143879","4.66462"
"baseline","1445540","4","64","5","4096","2","0.0","3.467337","1.198419","1.159885","4.665759"
"baseline","1445540","4","64","5","4096","1","0.0","3.466687","1.200214","1.175956","4.666909"
"baseline","1445540","4","64","5","4096","0","3.289656","0.210886","1.124905","1.115086","4.672894"
"baseline","1445540","4","64","6","8192","63","0.0","15.327447","14.809931","2.531322","30.137388"
"baseline","1445540","4","64","6","8192","62","0.0","15.3231","14.814581","2.361053","30.137684"
"baseline","1445540","4","64","6","8192","61","0.0","15.317517","14.820541","2.283123","30.138061"
"baseline","1445540","4","64","6","8192","60","0.0","15.313243","14.825336","2.192172","30.138586"
"baseline","1445540","4","64","6","8192","59","0.0","15.30899","14.830127","2.143761","30.139124"
"baseline","1445540","4","64","6","8192","58","0.0","15.304716","14.834993","2.271882","30.139712"
"baseline","1445540","4","64","6","8192","57","0.0","15.300464","14.839893","2.747879","30.140361"
"baseline","1445540","4","64","6","8192","56","0.0","15.296211","14.844879","3.244879","30.141095"
"baseline","1445540","4","64","6","8192","55","0.0","15.291826","14.849741","2.637848","30.141572"
"baseline","1445540","4","64","6","8192","54","0.0","15.287579","14.854758","2.467114","30.142341"
"baseline","1445540","4","64","6","8192","53","0.0","15.28192","14.86131","2.315325","30.143233"
"baseline","1445540","4","64","6","8192","52","0.0","15.277605","14.866595","2.194464","30.144206"
"baseline","1445540","4","64","6","8192","51","0.0","15.273323","14.871909","2.19433","30.145237"
"baseline","1445540","4","64","6","8192","50","0.0","15.269033","14.877278","2.487867","30.146319"
"baseline","1445540","4","64","6","8192","49","0.0","15.264643","14.882815","2.786801","30.147465"
"baseline","1445540","4","64","6","8192","48","0.0","15.260313","14.888369","2.968879","30.148688"
"baseline","1445540","4","64","6","8192","47","0.0","15.256612","14.894298","2.40534","30.150914"
"baseline","1445540","4","64","6","8192","46","0.0","15.252363","14.900063","2.305667","30.152431"
"baseline","1445540","4","64","6","8192","45","0.0","15.246674","14.907222","2.421804","30.153902"
"baseline","1445540","4","64","6","8192","44","0.0","15.242419","14.913052","2.616403","30.155474"
"baseline","1445540","4","64","6","8192","43","0.0","15.238155","14.918975","2.338738","30.157133"
"baseline","1445540","4","64","6","8192","42","0.0","15.233898","14.924925","2.614115","30.158827"
"baseline","1445540","4","64","6","8192","41","0.0","15.229622","14.930932","2.922946","30.160559"
"baseline","1445540","4","64","6","8192","40","0.0","15.225346","14.937024","2.939179","30.162375"
"baseline","1445540","4","64","6","8192","39","0.0","15.221218","14.943355","4.513834","30.164576"
"baseline","1445540","4","64","6","8192","38","0.0","15.21694","14.949678","4.474961","30.16662"
"baseline","1445540","4","64","6","8192","37","0.0","15.211286","14.957331","4.464503","30.168622"
"baseline","1445540","4","64","6","8192","36","0.0","15.207031","14.963626","4.540573","30.170659"
"baseline","1445540","4","64","6","8192","35","0.0","15.202734","14.970021","4.528381","30.172759"
"baseline","1445540","4","64","6","8192","34","0.0","15.198434","14.976476","4.726585","30.174916"
"baseline","1445540","4","64","6","8192","33","0.0","15.194151","14.98294","5.045721","30.177094"
"baseline","1445540","4","64","6","8192","32","0.0","15.189793","14.98959","5.289425","30.179387"
"baseline","1445540","4","64","6","8192","31","0.0","15.18557","14.996391","6.068819","30.181966"
"baseline","1445540","4","64","6","8192","30","0.0","15.181311","15.003246","6.067457","30.184564"
"baseline","1445540","4","64","6","8192","29","0.0","15.177083","15.010063","6.067778","30.187152"
"baseline","1445540","4","64","6","8192","28","0.0","15.171398","15.018418","6.138514","30.189823"
"baseline","1445540","4","64","6","8192","27","0.0","15.167138","15.025411","6.290389","30.192552"
"baseline","1445540","4","64","6","8192","26","0.0","15.162882","15.032442","6.496483","30.195328"
"baseline","1445540","4","64","6","8192","25","0.0","15.158577","15.039552","6.797919","30.198132"
"baseline","1445540","4","64","6","8192","24","0.0","15.154342","15.046626","7.110255","30.200972"
"baseline","1445540","4","64","6","8192","23","0.0","15.150045","15.053855","8.024635","30.203905"
"baseline","1445540","4","64","6","8192","22","0.0","15.145712","15.061201","8.048887","30.206918"
"baseline","1445540","4","64","6","8192","21","0.0","15.141364","15.068556","8.115233","30.209925"
"baseline","1445540","4","64","6","8192","20","0.0","15.135631","15.077356","8.201931","30.212991"
"baseline","1445540","4","64","6","8192","19","0.0","15.131291","15.084829","8.343287","30.216125"
"baseline","1445540","4","64","6","8192","18","0.0","15.126979","15.092321","8.588304","30.219303"
"baseline","1445540","4","64","6","8192","17","0.0","15.122631","15.099879","8.896019","30.222514"
"baseline","1445540","4","64","6","8192","16","0.0","15.118298","15.107536","9.216513","30.225838"
"baseline","1445540","4","64","6","8192","15","0.0","15.113999","15.115565","10.278196","30.229567"
"baseline","1445540","4","64","6","8192","14","0.0","15.110887","15.122339","10.355511","30.233229"
"baseline","1445540","4","64","6","8192","13","0.0","15.107776","15.129091","10.47762","30.23687"
"baseline","1445540","4","64","6","8192","12","0.0","15.104628","15.13601","10.585028","30.240645"
"baseline","1445540","4","64","6","8192","11","0.0","15.101492","15.142972","10.784798","30.24447"
"baseline","1445540","4","64","6","8192","10","0.0","15.098363","15.149957","11.047232","30.248323"
"baseline","1445540","4","64","6","8192","9","0.0","15.095236","15.156996","11.338413","30.25224"
"baseline","1445540","4","64","6","8192","8","0.0","15.092106","15.164107","11.702943","30.25622"
"baseline","1445540","4","64","6","8192","7","0.0","15.088931","15.171359","13.520761","30.260296"
"baseline","1445540","4","64","6","8192","6","0.0","15.086003","15.178473","13.610351","30.264482"
"baseline","1445540","4","64","6","8192","5","0.0","15.083092","15.185565","13.717143","30.268659"
"baseline","1445540","4","64","6","8192","4","0.0","15.080148","15.19276","13.892668","30.272913"
"baseline","1445540","4","64","6","8192","3","0.0","15.077179","15.200057","14.094522","30.277241"
"baseline","1445540","4","64","6","8192","2","0.0","15.07423","15.20739","14.39335","30.281625"
"baseline","1445540","4","64","6","8192","1","0.0","15.071271","15.214775","14.743464","30.286052"
"baseline","1445540","4","64","6","8192","0","14.751247","0.39717","14.959208","14.891294","30.296834"
"baseline","1445541","4","64","1","64","63","0.0","0.133175","0.689162","0.689033","0.822343"
"baseline","1445541","4","64","1","64","62","0.0","0.133179","0.689339","0.689188","0.822525"
"baseline","1445541","4","64","1","64","61","0.0","0.13318","0.689508","0.68935","0.822698"
"baseline","1445541","4","64","1","64","60","0.0","0.133179","0.689693","0.68954","0.822881"
"baseline","1445541","4","64","1","64","59","0.0","0.133174","0.689868","0.68971","0.823054"
"baseline","1445541","4","64","1","64","58","0.0","0.133173","0.690044","0.689896","0.823226"
"baseline","1445541","4","64","1","64","57","0.0","0.133171","0.690222","0.690061","0.8234"
"baseline","1445541","4","64","1","64","56","0.0","0.133173","0.690417","0.690268","0.823594"
"baseline","1445541","4","64","1","64","55","0.0","0.133146","0.690568","0.690427","0.823726"
"baseline","1445541","4","64","1","64","54","0.0","0.133143","0.690722","0.690593","0.823877"
"baseline","1445541","4","64","1","64","53","0.0","0.133145","0.690886","0.69075","0.824039"
"baseline","1445541","4","64","1","64","52","0.0","0.133144","0.691046","0.690929","0.824201"
"baseline","1445541","4","64","1","64","51","0.0","0.133142","0.691205","0.691053","0.824359"
"baseline","1445541","4","64","1","64","50","0.0","0.133139","0.691373","0.691233","0.824519"
"baseline","1445541","4","64","1","64","49","0.0","0.133144","0.691539","0.691408","0.824687"
"baseline","1445541","4","64","1","64","48","0.0","0.133026","0.691708","0.691584","0.824742"
"baseline","1445541","4","64","1","64","47","0.0","0.133406","0.691881","0.691757","0.825293"
"baseline","1445541","4","64","1","64","46","0.0","0.13338","0.692048","0.691915","0.825434"
"baseline","1445541","4","64","1","64","45","0.0","0.13339","0.692211","0.692068","0.825609"
"baseline","1445541","4","64","1","64","44","0.0","0.13337","0.692384","0.692253","0.825761"
"baseline","1445541","4","64","1","64","43","0.0","0.133384","0.692554","0.692419","0.825944"
"baseline","1445541","4","64","1","64","42","0.0","0.133389","0.692731","0.6926","0.826127"
"baseline","1445541","4","64","1","64","41","0.0","0.133397","0.692902","0.692769","0.826304"
"baseline","1445541","4","64","1","64","40","0.0","0.133394","0.693094","0.692965","0.826494"
"baseline","1445541","4","64","1","64","39","0.0","0.133329","0.693249","0.69311","0.826589"
"baseline","1445541","4","64","1","64","38","0.0","0.133334","0.693394","0.69327","0.826741"
"baseline","1445541","4","64","1","64","37","0.0","0.133331","0.693554","0.693415","0.826891"
